primary_id,paxdb_ppm
Q8N5S3,0.025
Q8NGC0,0.025
Q4G0P3,0.025
Q8WWX8,0.025
Q6PIF2,0.025
O43543,0.025
Q9P255,0.025
Q9H1H1,0.025
Q86WR6,0.025
P78412,0.025
P25025,0.025
Q96FG2,0.025
P05305,0.025
O95180,0.025
A2A2Y4,0.025
A0PJX8,0.025
Q8IW36,0.025
O75197,0.025
A2RU54,0.025
Q3KNW1,0.025
Q9H295,0.025
Q9NS75,0.025
Q9Y4P9,0.024
Q5H9K5,0.024
Q8NFY9,0.024
Q9BT49,0.024
Q6A555,0.024
E9PJ23,0.024
Q9C0F0,0.024
P0DV73,0.024
P0DV74,0.024
Q8IZ13,0.024
Q7Z4V0,0.024
Q8IZK6,0.024
A0AB56DNF6,0.024
Q3LI59,0.024
P51522,0.024
A0A087WUV0,0.024
Q6UY18,0.024
Q8N1N0,0.024
Q8WTQ4,0.024
Q9UMX6,0.024
Q96LL3,0.024
A8MUV8,0.024
Q96LI9,0.024
P25024,0.024
Q15077,0.024
Q6AHZ1,0.024
Q0VAK6,0.024
O43623,0.024
Q9NR23,0.024
Q5W0N0,0.024
P21673,0.024
P51787,0.024
Q6ZNB7,0.024
Q5RHP9,0.024
Q9Y693,0.024
Q52WX2,0.024
Q9HCM3,0.024
Q96P66,0.024
A2IDD5,0.024
Q6GPH6,0.024
Q9UJ96,0.024
O14513,0.024
Q5T871,0.024
P07949,0.024
Q96K78,0.024
Q96G79,0.024
Q92187,0.024
Q8N9Z9,0.024
Q9H3R1,0.024
Q9Y2U2,0.024
Q96B67,0.024
P61236,0.024
Q9HCE9,0.024
Q8N8M0,0.024
Q7Z7B1,0.024
Q8WYN3,0.024
P57052,0.024
Q96MT3,0.024
Q9ULT6,0.024
P43119,0.024
Q7Z4L9,0.024
Q9NRU3,0.024
O43361,0.024
Q5VVP1,0.024
Q9H816,0.024
Q13606,0.024
M0R3G0,0.024
Q86XS5,0.024
A6NMN3,0.024
Q96GM1,0.024
E9PGK7,0.024
Q147U1,0.024
A0AUZ9,0.024
Q96R08,0.024
Q8NGK9,0.024
O60602,0.024
A0A2R8Y7Z4,0.024
H0YG18,0.024
Q9BZ76,0.024
P56746,0.024
Q14494,0.024
P31213,0.024
Q9Y5Y4,0.024
Q9NZU1,0.024
Q6ZQN5,0.024
Q96BR9,0.024
Q8IVQ6,0.024
O15090,0.024
Q6P9A1,0.024
B9A6J9,0.024
Q9NQ33,0.024
Q6ZUT3,0.024
P80162,0.024
Q92831,0.024
Q5SQS7,0.024
Q9HD90,0.024
Q96PE6,0.024
Q569G3,0.024
Q969L4,0.024
Q8IZF0,0.024
H0Y8G9,0.024
Q0VFZ6,0.023
Q13394,0.023
Q6ZVT0,0.023
O95006,0.023
A6NM03,0.023
Q6UW49,0.023
Q92521,0.023
Q13591,0.023
Q6IFN5,0.023
P48764,0.023
Q9UGM1,0.023
P35410,0.023
P52797,0.023
Q68G75,0.023
O60909,0.023
Q8NH01,0.023
Q92988,0.023
P18146,0.023
Q96LJ8,0.023
Q8NFT6,0.023
A6NCK2,0.023
O60765,0.023
O75355,0.023
P27037,0.023
J3KQ06,0.023
P42857,0.023
A6NNJ1,0.023
Q494R4,0.023
Q86YN6,0.023
Q9NR64,0.023
P60508,0.023
Q5TAA0,0.023
O95259,0.023
P57058,0.023
Q96BQ3,0.023
O15482,0.023
Q9HBV1,0.023
M0QY47,0.023
Q96RU8,0.023
Q9UQ10,0.023
Q8N9S9,0.023
P30939,0.023
Q8IZC4,0.023
Q96PD6,0.023
Q8IUY3,0.023
Q8NH04,0.023
O15165,0.023
Q8N2M4,0.023
Q9H5I5,0.023
Q9UFP1,0.023
Q96GC6,0.023
Q14703,0.023
Q9Y5F8,0.023
P0CW27,0.023
Q8N907,0.023
Q8N5N4,0.023
Q8TDS7,0.023
Q9NY37,0.023
Q96HA4,0.023
Q6NUI2,0.023
Q8IU57,0.023
Q9P2E7,0.023
Q96RP7,0.023
P80192,0.023
Q9ULI4,0.023
Q96KS9,0.023
Q7L622,0.023
Q6UXN7,0.023
Q9HB75,0.023
Q68DL7,0.023
Q969M2,0.023
Q9H427,0.023
O60299,0.023
P16473,0.023
O75185,0.023
A6NFA1,0.023
A6NGL4,0.023
Q9NZN1,0.023
Q16322,0.023
O14829,0.023
P52742,0.023
P28336,0.023
A6NHC0,0.023
Q14656,0.022
Q5VT99,0.022
P61296,0.022
Q6X784,0.022
I3NI40,0.022
Q6P2M8,0.022
Q5GH76,0.022
O95153,0.022
A6NI86,0.022
Q8IV31,0.022
Q8IVF1,0.022
Q8WW24,0.022
Q8N5J4,0.022
P21462,0.022
Q9UNX9,0.022
Q08462,0.022
Q6J9G0,0.022
P50052,0.022
Q9P2P6,0.022
Q8N4F7,0.022
Q9BRQ4,0.022
A0A1W2PPW3,0.022
Q8IZ02,0.022
Q9Y6G1,0.022
Q6ZVE7,0.022
Q6ZMB0,0.022
Q15034,0.022
Q6ICC9,0.022
Q9Y6X1,0.022
E5RHQ5,0.022
Q8WXH4,0.022
Q9UJ55,0.022
G5E9Z5,0.022
A0A126GWT2,0.022
Q9UK10,0.022
P39877,0.022
Q9HA90,0.022
P60321,0.022
Q05516,0.022
Q2VYF4,0.022
Q8IZD6,0.022
Q6ZNG1,0.022
Q9BX74,0.022
P11230,0.022
Q9UJ37,0.022
Q96M63,0.022
P78333,0.022
P25090,0.022
Q9NR97,0.022
Q8NGA8,0.022
Q86XQ3,0.022
Q8IYK2,0.022
A6NJV1,0.022
Q86WK7,0.022
P12319,0.022
A6NI47,0.022
O43345,0.022
Q96KD3,0.022
O14514,0.022
Q96NL0,0.022
Q8N2I9,0.022
Q5T0T0,0.022
A4D1B5,0.022
Q5HY64,0.022
Q9NXI6,0.022
Q8N9V6,0.022
Q8WW32,0.022
Q9GZK6,0.022
Q70EK9,0.022
Q9H3W5,0.022
A0A087X0D8,0.022
Q2NL67,0.022
A0A087WVE0,0.022
Q5K4E3,0.022
Q8N831,0.022
E9PBE3,0.022
Q6ZP01,0.022
Q96N77,0.022
Q8TAT5,0.022
Q96DY2,0.022
A0A1B0GUQ0,0.022
A0A1B0GV22,0.022
Q92935,0.022
A6NNL0,0.022
Q8TCW7,0.022
Q8TEZ7,0.022
Q9Y2K9,0.022
Q9NTI7,0.022
Q13115,0.022
A0A1W2PR48,0.022
Q9ULE4,0.021
Q16552,0.021
Q96FT7,0.021
Q8TDW7,0.021
E9PQ73,0.021
P51800,0.021
A6NH52,0.021
A0A590UK20,0.021
A0A0C4DFP2,0.021
Q8TDV5,0.021
G3XAA5,0.021
Q5VWK5,0.021
Q6UXA7,0.021
Q9NSA2,0.021
A8MQ14,0.021
K7ELF7,0.021
O60477,0.021
Q2VY69,0.021
Q92819,0.021
P25791,0.021
Q9P283,0.021
Q8TE73,0.021
Q8NA47,0.021
Q9P203,0.021
Q9UPR6,0.021
A6NJL1,0.021
Q5I0X4,0.021
A6NML5,0.021
Q6V1P9,0.021
Q9BVG3,0.021
A6NNA5,0.021
A4QMS7,0.021
Q1ZYL8,0.021
Q9Y3A0,0.021
Q8WTT0,0.021
Q2HXU8,0.021
P03999,0.021
Q96HM7,0.021
Q16558,0.021
P58182,0.021
O75159,0.021
Q16820,0.021
Q6ZRI0,0.021
B1ATL7,0.021
A0A126GWS4,0.021
Q9UK28,0.021
P56373,0.021
Q969P5,0.021
Q92617,0.021
A0A087WXM4,0.021
P59046,0.021
Q96F81,0.021
Q92806,0.021
P01570,0.021
P04808,0.021
Q6PKX4,0.021
Q7Z7H3,0.021
Q6ZSZ6,0.021
Q9C0I9,0.021
Q96LQ0,0.021
Q6ZP80,0.021
Q99217,0.021
Q8NHC7,0.021
O60431,0.021
O75290,0.021
O15105,0.021
Q6RSH7,0.021
Q9BWV3,0.021
Q9UL68,0.021
Q9BTA0,0.021
P12524,0.021
F8W883,0.021
Q5BKY1,0.021
Q7RTX9,0.021
Q96RN1,0.021
O76093,0.021
Q8NE18,0.021
Q70EK8,0.021
Q96NG5,0.021
Q7RTM1,0.02
Q9NTG1,0.02
O60242,0.02
Q8NHX9,0.02
Q8TDU6,0.02
Q9BXC0,0.02
Q9BXM7,0.02
Q96PX9,0.02
Q9HCQ7,0.02
P17040,0.02
Q96A56,0.02
Q5T4D3,0.02
P0C7T3,0.02
Q9NPG1,0.02
F8W0I5,0.02
Q96P71,0.02
Q03181,0.02
Q8N0V5,0.02
A2RUR9,0.02
Q52LD8,0.02
Q86YF9,0.02
O60522,0.02
Q5T9Z0,0.02
A6NDV4,0.02
Q14201,0.02
Q02505,0.02
Q9BXI3,0.02
Q9H205,0.02
Q99518,0.02
Q9Y5H7,0.02
Q96KJ9,0.02
Q6ZMY3,0.02
Q6ZN79,0.02
Q8N8Z8,0.02
Q8IZS6,0.02
A0A2R8Y7J0,0.02
P13385,0.02
Q5VVY1,0.02
Q86YH2,0.02
A0A0D9SEJ8,0.02
Q9Y5E3,0.02
Q8NA66,0.02
O60894,0.02
A0A1W2PQG5,0.02
O75123,0.02
Q5VTD9,0.02
Q92838,0.02
Q8WWU5,0.02
Q0VAA2,0.02
O75838,0.02
O75901,0.02
Q8NER1,0.02
Q9P0X4,0.02
A8MXE2,0.02
Q8IZU1,0.02
Q9HBJ0,0.02
Q3LI61,0.02
Q8NFQ6,0.02
Q5TGI0,0.02
Q9Y6X0,0.02
Q8TCT1,0.02
Q8N6P7,0.02
O95201,0.02
O94810,0.02
Q8WYA1,0.02
A5PKW4,0.02
Q8TAS1,0.02
Q8WZ64,0.02
Q496J9,0.02
Q9H2U9,0.02
P86452,0.02
Q13387,0.02
Q9HB65,0.02
Q3SY77,0.02
Q0D2K2,0.02
Q9UNA0,0.02
O14581,0.02
Q9Y6R6,0.02
Q9H2C1,0.02
Q8NGQ2,0.02
Q5MJ70,0.02
Q9BTP6,0.02
Q68EA5,0.02
P31644,0.02
Q5TAG4,0.02
Q7Z713,0.02
Q9HC97,0.02
Q8TAB5,0.02
Q86U10,0.02
Q0D2K0,0.02
Q96KF2,0.02
P0C7X2,0.02
Q8NFR3,0.02
Q6NVH7,0.02
Q9UKY4,0.02
Q96AP4,0.02
Q9UIJ5,0.02
Q7L2K0,0.02
Q6ZSB9,0.019
Q8IZ16,0.019
Q5BVD1,0.019
O14830,0.019
Q14206,0.019
H3BQ19,0.019
P41273,0.019
Q4G0N8,0.019
Q9H0E7,0.019
Q9Y6F1,0.019
Q96JN2,0.019
P47898,0.019
Q1HG43,0.019
Q96LX7,0.019
P07492,0.019
Q6S545,0.019
Q6ZV29,0.019
Q9BQQ7,0.019
M0R1X1,0.019
Q8NGU4,0.019
Q8NHR9,0.019
P51504,0.019
Q8N8F6,0.019
Q9Y5I0,0.019
Q9BSJ1,0.019
Q8N8D7,0.019
Q9H0M4,0.019
P43088,0.019
Q96DX8,0.019
O95897,0.019
Q9NQV8,0.019
Q7Z3I7,0.019
Q5TFG8,0.019
O00587,0.019
Q9BR09,0.019
A0A0U1RRI6,0.019
O95755,0.019
A6NEF3,0.019
Q96C28,0.019
Q8TDM5,0.019
Q9H094,0.019
A8MYJ7,0.019
Q00597,0.019
Q9BQM9,0.019
P35498,0.019
Q9Y6N8,0.019
Q9H293,0.019
Q8NCR3,0.019
Q9P2J2,0.019
A0A087WWR3,0.019
Q3KNS6,0.019
Q6NUP7,0.019
Q3BBV0,0.019
Q6AI14,0.019
Q6UVM3,0.019
Q8WWF3,0.019
Q6PEW0,0.019
P78396,0.019
Q9Y5H1,0.019
P49771,0.019
Q5JZY3,0.019
P78369,0.019
Q8WXF3,0.019
Q5JU00,0.019
Q8N895,0.019
P20309,0.019
Q9UHC9,0.019
Q01668,0.019
Q8WVI7,0.019
Q9Y397,0.019
Q8IYU4,0.019
A0A1B0GV96,0.019
Q8TF62,0.019
O60882,0.019
Q9BYL1,0.019
Q5T5D7,0.019
Q7Z3F1,0.019
Q5HYW3,0.019
Q9NZP6,0.019
E9PEI6,0.019
Q9NQ40,0.019
Q9UL51,0.019
Q6QHC5,0.019
P60852,0.019
O75541,0.019
P31276,0.019
Q6NZ63,0.019
P23415,0.019
F6VL08,0.019
Q99835,0.018
Q0ZLH3,0.018
Q8TC20,0.018
Q8N7K0,0.018
Q5VWM6,0.018
P35575,0.018
Q96RJ6,0.018
P56880,0.018
Q9Y6Y1,0.018
Q9NYM4,0.018
Q8NGA6,0.018
P59044,0.018
Q9UKR8,0.018
Q8N3T1,0.018
Q7Z3E1,0.018
Q9NYK6,0.018
A6NJ64,0.018
Q14587,0.018
Q96RD0,0.018
Q15916,0.018
A0A1W2PPC1,0.018
A6NFQ7,0.018
Q8NCQ7,0.018
Q96RC9,0.018
Q8IYT1,0.018
Q9Y5H5,0.018
O60840,0.018
Q6UXV1,0.018
Q86T29,0.018
Q96CE8,0.018
Q9UHV8,0.018
Q8WW62,0.018
O95473,0.018
Q9Y2B4,0.018
Q9P2K1,0.018
O75409,0.018
B1AL46,0.018
P15018,0.018
P60606,0.018
P30411,0.018
P31391,0.018
Q9H0C1,0.018
Q7RTX1,0.018
A6NIM6,0.018
P0C8F1,0.018
Q8NH51,0.018
P82987,0.018
Q96KX2,0.018
Q7Z443,0.018
Q8ND23,0.018
Q96NR3,0.018
Q9UIY3,0.018
Q2KHT4,0.018
Q8NGM8,0.018
Q5T5M9,0.018
P24046,0.018
Q8N1D5,0.018
A6NDY2,0.018
Q1A5X6,0.018
A6NHZ5,0.018
Q9Y5F1,0.018
Q9UJQ7,0.018
Q9H2B2,0.018
Q8NH18,0.018
Q6NX49,0.018
Q9P2P1,0.018
P30559,0.018
P59536,0.018
Q6V9R5,0.018
P0DKL9,0.018
Q9NYW5,0.018
P16415,0.018
O43151,0.018
P29377,0.018
Q86Y26,0.018
P43220,0.018
Q14439,0.018
Q7Z4H4,0.018
Q9P1V8,0.018
J3KNG2,0.018
P48167,0.018
Q96NS1,0.018
Q86VW1,0.018
Q8NEV9,0.018
B5MCN3,0.018
Q6ZUK4,0.018
A0AAK2S2Q9,0.018
Q6PEZ8,0.018
P01229,0.018
Q8N4E4,0.018
Q8ND61,0.018
Q6ZS82,0.018
Q96KV7,0.018
Q9BXA5,0.018
B2RU33,0.018
Q96JE7,0.018
Q6UWH6,0.018
P16471,0.017
Q96NL1,0.017
Q53TS8,0.017
Q8NH41,0.017
O15535,0.017
Q8WXF5,0.017
A6NI28,0.017
Q01362,0.017
Q9BXU9,0.017
Q8N661,0.017
I3L0I5,0.017
Q9BR11,0.017
Q8IVF4,0.017
Q9BXG8,0.017
Q9HCC9,0.017
Q8TCD6,0.017
Q8NH81,0.017
Q8IZY2,0.017
P51170,0.017
Q15884,0.017
Q9NYQ7,0.017
Q9Y3V2,0.017
Q16581,0.017
Q7Z4T9,0.017
Q9Y2T6,0.017
O43247,0.017
Q5TCS8,0.017
Q9UJL9,0.017
Q16549,0.017
O75333,0.017
Q5JXA9,0.017
Q5T6L9,0.017
P56705,0.017
Q2M329,0.017
Q9BY21,0.017
O95045,0.017
Q96L96,0.017
Q9UHC1,0.017
Q86UE6,0.017
Q6PEX7,0.017
Q8N8X9,0.017
Q9Y5G6,0.017
Q59EK9,0.017
B1AJZ9,0.017
A2RUT3,0.017
A0A087WYR5,0.017
Q6ZMW3,0.017
Q6UVW9,0.017
O43603,0.017
Q9H607,0.017
Q9ULV5,0.017
Q8TD90,0.017
Q9P2D8,0.017
Q14330,0.017
P0C7W6,0.017
Q5VUG0,0.017
Q6BEB4,0.017
Q5TIA1,0.017
Q52M93,0.017
Q92731,0.017
Q16478,0.017
Q9NRX6,0.017
Q9BVV6,0.017
Q5SR56,0.017
Q8TBZ9,0.017
J3QR06,0.017
Q7RTS6,0.017
Q8IV35,0.017
Q9UQQ1,0.017
Q14588,0.017
P0CB47,0.017
Q9BZB8,0.017
E9PQR5,0.017
B4DS77,0.017
Q8TAD2,0.017
Q9ULS6,0.017
Q5VXJ0,0.017
Q6IEV9,0.017
Q8IZS8,0.017
Q5U649,0.017
P22459,0.017
Q96LB8,0.017
Q9UJ42,0.017
O43868,0.017
Q8TAB3,0.017
A0AAA9X3B1,0.017
Q9Y4A9,0.017
Q9H6D3,0.017
Q9UBL9,0.017
Q5SY80,0.017
A6NGR9,0.017
Q6NUI6,0.017
Q13323,0.017
Q6ZMY9,0.017
Q8N9W6,0.017
Q6NXP0,0.017
H0YIJ7,0.017
Q9BZD6,0.017
Q5DT21,0.017
Q8NI29,0.017
Q8WU43,0.017
A0A0U1RQE8,0.017
P21815,0.017
P31271,0.017
A0AAG2QDU5,0.017
Q0GE19,0.017
A6NEM1,0.017
Q93033,0.017
Q9UDV7,0.017
Q8IYI8,0.017
Q8NDW8,0.017
Q5JST6,0.017
Q8IVU1,0.017
Q5VUY0,0.017
P00540,0.017
Q5JUQ0,0.017
A0A087X009,0.017
Q9NXG0,0.017
O14625,0.017
Q2M2D7,0.017
P0DMU3,0.017
O15527,0.017
Q9HAZ2,0.017
Q9Y5X4,0.017
Q05923,0.017
Q9Y5F0,0.017
Q6ZW05,0.017
A6NFN9,0.017
Q96PC2,0.016
Q8IYX1,0.016
Q8N239,0.016
Q9HCJ2,0.016
Q9P217,0.016
Q86Y34,0.016
Q9P244,0.016
O43424,0.016
Q5VU57,0.016
A8MZG2,0.016
Q8NEA5,0.016
Q96A98,0.016
A0A1W2PPH5,0.016
Q70Z35,0.016
Q9NYT6,0.016
Q8N9F0,0.016
Q8WWB5,0.016
P12644,0.016
P56715,0.016
Q7RTU9,0.016
P09683,0.016
Q8IZU2,0.016
Q8WXJ9,0.016
Q96GX1,0.016
Q53EQ6,0.016
Q8NGR5,0.016
Q9H611,0.016
Q9GZX3,0.016
P24522,0.016
Q7Z5Y6,0.016
O60741,0.016
Q9H422,0.016
Q6IQ55,0.016
P61371,0.016
Q9NXL6,0.016
Q9UN42,0.016
E7ENK3,0.016
Q8TBR7,0.016
Q86SP6,0.016
Q9UBZ9,0.016
Q8TCP9,0.016
Q96P26,0.016
Q5EBN2,0.016
P98182,0.016
Q6ZRC1,0.016
Q5JPB2,0.016
Q86SS6,0.016
Q8NGL7,0.016
Q6TCH7,0.016
Q685J3,0.016
O95996,0.016
O75344,0.016
Q8WXU2,0.016
Q96HZ4,0.016
Q8NE65,0.016
A0A494C069,0.016
Q8NDH2,0.016
Q8IY84,0.016
Q494X3,0.016
O14543,0.016
Q9BT56,0.016
Q8NGZ9,0.016
Q9NYW2,0.016
O75325,0.016
Q00975,0.016
Q5T9G4,0.016
O76000,0.016
Q96FV0,0.016
Q8N8U9,0.016
Q9P298,0.016
Q8N5R6,0.016
Q5JYT7,0.016
Q502X0,0.016
Q9UK13,0.016
A8MQ07,0.016
P43080,0.016
Q5FWF6,0.016
A0A087X0K8,0.016
Q9UKA1,0.016
Q9NVV9,0.016
A4GXA9,0.016
Q9BXJ2,0.016
Q96GE5,0.016
Q9HAI6,0.016
Q8N159,0.016
Q96LB0,0.016
Q32MH5,0.016
P59544,0.016
Q7Z745,0.016
Q8N1M1,0.016
Q6ZVK1,0.016
Q9ULD8,0.016
O95843,0.016
Q008S8,0.016
B2RXH4,0.016
C9JR72,0.016
P24278,0.016
Q8NCM2,0.016
Q8IU54,0.016
A6NIN4,0.016
A6NHN6,0.016
Q86UN2,0.016
Q5SZB4,0.016
Q9H5L6,0.016
Q96EK2,0.016
Q8IUX8,0.016
P50876,0.015
P17021,0.015
Q5VYJ5,0.015
Q5VYP0,0.015
O95150,0.015
A6NMT0,0.015
Q9UMR3,0.015
Q8NH80,0.015
Q05BV3,0.015
Q24JQ0,0.015
Q9Y5E2,0.015
O95948,0.015
Q93098,0.015
Q7Z5A8,0.015
Q8IVF6,0.015
Q8N187,0.015
Q15413,0.015
Q96N19,0.015
B7Z1M9,0.015
O95972,0.015
Q587J7,0.015
Q9ULD6,0.015
A6NNP5,0.015
Q9UKJ8,0.015
Q8NBP5,0.015
Q9GZP1,0.015
A6NCI8,0.015
Q9NWF4,0.015
Q05940,0.015
Q96A84,0.015
Q9C0J1,0.015
H3BUS4,0.015
Q9UKQ9,0.015
A6NJG2,0.015
Q8IYM0,0.015
Q6PJ21,0.015
Q9GZS9,0.015
Q9UBT3,0.015
Q96DZ7,0.015
P29376,0.015
P31275,0.015
Q9NRC9,0.015
Q15391,0.015
Q99665,0.015
P20809,0.015
Q08AG5,0.015
Q5XX13,0.015
P50553,0.015
Q8NGP3,0.015
Q05195,0.015
Q9UKZ9,0.015
Q5T197,0.015
Q8N957,0.015
Q9C000,0.015
Q96NJ5,0.015
Q8NGS5,0.015
Q6ZW61,0.015
Q6MZT1,0.015
A0A0C4DFQ5,0.015
Q16280,0.015
Q5H9R4,0.015
Q8NGZ0,0.015
Q96C45,0.015
P23409,0.015
A6NE52,0.015
Q96MS3,0.015
O75631,0.015
Q02643,0.015
O00219,0.015
Q14524,0.015
Q13651,0.015
Q9P0L9,0.015
Q9Y3Q4,0.015
Q9NPH9,0.015
Q9NR00,0.015
Q14094,0.015
O94991,0.015
O95907,0.015
Q8N184,0.015
Q68CL5,0.015
Q8N8U3,0.015
A6NGG8,0.015
P15382,0.015
P15248,0.015
Q8N434,0.015
Q15858,0.015
Q8TBZ8,0.015
Q8N6G2,0.015
Q2NKQ1,0.015
O15399,0.015
O00590,0.015
Q8TDN1,0.015
Q8NHU2,0.015
Q9UKP4,0.015
Q9C0H6,0.015
Q15935,0.015
Q9ULZ0,0.015
P32246,0.015
Q5VZQ5,0.015
Q8NG76,0.015
Q8NCL9,0.014
A0A087WXG9,0.014
Q9Y5G1,0.014
Q9Y5E5,0.014
Q5T870,0.014
Q5TEA3,0.014
Q14549,0.014
O15354,0.014
P35212,0.014
Q2WEN9,0.014
Q8WXX0,0.014
Q9Y5E6,0.014
Q96R28,0.014
Q8IYJ0,0.014
Q3MIP1,0.014
P59025,0.014
Q8NCL8,0.014
Q8NGA0,0.014
Q5M9N0,0.014
Q9BYT9,0.014
Q8NG80,0.014
P25092,0.014
Q8NCG5,0.014
Q2M3G0,0.014
Q9UGC6,0.014
A6NJW4,0.014
A0A7N4I3A5,0.014
O43825,0.014
Q5GH77,0.014
Q9UJ78,0.014
Q8NGC5,0.014
Q8NHY0,0.014
Q8N112,0.014
A0A0C4DGW8,0.014
P18627,0.014
Q8N7X8,0.014
Q8NGS7,0.014
A6NCW7,0.014
A1E959,0.014
Q5TYW1,0.014
P23582,0.014
Q7RTY1,0.014
Q9H7V2,0.014
Q6PGQ1,0.014
Q9NPJ4,0.014
O75324,0.014
Q7RTY8,0.014
Q9HC58,0.014
Q9P1P5,0.014
Q9UL58,0.014
C9JE40,0.014
Q96RD1,0.014
Q5TEC3,0.014
Q9UJ71,0.014
P35070,0.014
Q9Y5E8,0.014
O60806,0.014
O96004,0.014
Q9P218,0.014
Q9NZM6,0.014
A6NNT2,0.014
Q6PI77,0.014
Q9C0G6,0.014
P26717,0.014
Q6X9E4,0.014
Q8IUB5,0.014
Q6J4K2,0.014
Q5VX71,0.014
Q8IUN9,0.014
Q5TGU0,0.014
Q16517,0.014
O60813,0.014
Q9HCR9,0.014
Q9Y691,0.014
Q86UW1,0.014
Q9P1W3,0.014
A6NE02,0.014
A6NJU9,0.014
Q96KN7,0.014
O60241,0.014
Q9H4Q4,0.014
Q8N5T2,0.014
P21754,0.014
O15041,0.014
P41587,0.014
Q495C1,0.014
Q9HCL0,0.014
P09544,0.014
Q99814,0.014
Q9UPQ4,0.014
P0C7M7,0.014
Q8N2N9,0.014
P35462,0.014
P01138,0.014
Q8N6K0,0.014
Q5TH74,0.014
Q8NBE8,0.014
P25874,0.013
P48645,0.013
Q12901,0.013
Q9NPJ1,0.013
P86478,0.013
P86479,0.013
P86480,0.013
P86481,0.013
P86496,0.013
Q5VSR9,0.013
Q8NGG4,0.013
O15457,0.013
A6NKP2,0.013
Q0D2J5,0.013
A6NEN9,0.013
Q86SE8,0.013
Q71H61,0.013
Q8N3G9,0.013
Q96L15,0.013
Q8TC27,0.013
Q8NHW4,0.013
Q8WVJ9,0.013
Q8N8Y5,0.013
A0A0G2JH32,0.013
P50406,0.013
Q04844,0.013
Q7Z602,0.013
P26715,0.013
Q7Z3Z4,0.013
O60309,0.013
O76081,0.013
O00230,0.013
Q5MCW4,0.013
Q15744,0.013
Q9NQT6,0.013
Q8TDU9,0.013
Q07444,0.013
Q9NYY1,0.013
O75311,0.013
P30968,0.013
Q8WTP8,0.013
Q6ZUB0,0.013
A0A087X2I7,0.013
Q86UQ0,0.013
Q96NL3,0.013
Q96IW2,0.013
Q8N883,0.013
Q6ICL7,0.013
Q9UN67,0.013
Q76KP1,0.013
Q4LDR2,0.013
Q8WW34,0.013
Q96BY2,0.013
Q5VZ66,0.013
Q8IVC4,0.013
P0C221,0.013
Q9BU20,0.013
Q13939,0.013
Q5VZR2,0.013
Q96JF6,0.013
Q9Y5H2,0.013
A0A1W2PPE3,0.013
F5H0A9,0.013
A6NK59,0.013
Q9Y5Y3,0.013
Q9UK11,0.013
Q8NG85,0.013
A6NMS7,0.013
P0C874,0.013
Q9H808,0.013
Q10571,0.013
Q8TE57,0.013
Q8TC41,0.013
Q9Y2E6,0.013
O75444,0.013
A6NGJ6,0.013
Q01151,0.013
Q92537,0.013
Q96JH8,0.013
Q9P2G4,0.013
G3XAE9,0.013
Q8N7C3,0.013
Q8NEK5,0.013
Q6ZS27,0.013
Q8IWB4,0.013
A6NM36,0.013
Q8NE09,0.013
P98161,0.013
Q9BQ31,0.013
A6NNV3,0.013
O14520,0.013
P0C7W9,0.013
Q5VU36,0.013
Q5VXI9,0.013
P51841,0.013
A6NFU0,0.013
Q8N7A1,0.013
P17032,0.013
Q9BSK1,0.013
P58417,0.013
Q2V2M9,0.013
Q9UNN4,0.013
Q5JUK3,0.013
Q8WWZ7,0.013
Q14940,0.013
P01286,0.013
Q15615,0.013
Q9UJW7,0.013
P34998,0.012
A0A1W2PQG2,0.012
O15444,0.012
Q9Y493,0.012
Q96MS0,0.012
Q3ZCV2,0.012
P32927,0.012
Q96G30,0.012
Q5VZ52,0.012
Q96LB9,0.012
Q9C0A1,0.012
Q9H7T0,0.012
Q6V702,0.012
Q5MJ10,0.012
P38570,0.012
Q8N7X0,0.012
Q8N4B4,0.012
P25105,0.012
A0AA75ISB7,0.012
Q9Y5U5,0.012
Q14DG7,0.012
Q8N323,0.012
P57059,0.012
Q5MJ09,0.012
Q5VW22,0.012
Q9GZY0,0.012
Q7Z6Z6,0.012
Q8TCU3,0.012
Q8NGF4,0.012
Q9UBK2,0.012
P28069,0.012
Q6ZWI9,0.012
Q8N8N0,0.012
Q86TL2,0.012
Q8N815,0.012
Q96I82,0.012
Q5QGT7,0.012
Q5I0G3,0.012
Q9GZK4,0.012
Q9H112,0.012
Q9P2H0,0.012
Q7Z6K1,0.012
Q99062,0.012
Q9UQF2,0.012
Q5T5N4,0.012
Q8IZ20,0.012
Q6UX52,0.012
Q6T310,0.012
Q8NGQ5,0.012
A6NE01,0.012
A0A2R8Y4V0,0.012
Q9HC29,0.012
Q8N1H7,0.012
Q92535,0.012
P32745,0.012
O75762,0.012
A0A126GVR8,0.012
Q9H5J4,0.012
A0A087WVT8,0.012
Q9H1M4,0.012
P17787,0.012
Q6TGC4,0.012
P36382,0.012
A6NI03,0.012
Q8NEC5,0.012
Q53EV4,0.012
Q9UF47,0.012
A0A0A0MSX0,0.012
Q9NZK7,0.012
A1YPR0,0.012
Q1RMZ1,0.012
Q6UWL6,0.012
Q96LW1,0.012
A1L443,0.012
Q6UW01,0.012
P01574,0.012
Q68CZ1,0.012
Q2TAL5,0.012
O60682,0.012
Q9UBM8,0.012
P54849,0.012
A6NJZ3,0.012
Q49AJ0,0.012
Q3ZCT8,0.012
Q5VTA0,0.012
Q9ULZ1,0.012
