primary_id,term_id,term_name,source,category,symbol,organism
P35637,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,FUS,Homo sapiens (Human)
Q96AE4,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,FUBP1,Homo sapiens (Human)
P02751,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,FN1,Homo sapiens (Human)
Q14315,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,FLNC,Homo sapiens (Human)
O75369,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,FLNB,Homo sapiens (Human)
P21333,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,FLNA,Homo sapiens (Human)
Q02790,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,FKBP4,Homo sapiens (Human)
P07954,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,FH,Homo sapiens (Human)
C9JPQ9,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,FGG,Homo sapiens (Human)
P02679,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,FGG,Homo sapiens (Human)
P02675,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,FGB,Homo sapiens (Human)
Q86UX7,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,FERMT3,Homo sapiens (Human)
P35555,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,FBN1,Homo sapiens (Human)
P22087,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,FBL,Homo sapiens (Human)
J3KN89,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,FAU,Homo sapiens (Human)
P49327,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,FASN,Homo sapiens (Human)
Q9NSD9,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,FARSB,Homo sapiens (Human)
Q9Y285,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,FARSA,Homo sapiens (Human)
Q01469,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,FABP5,Homo sapiens (Human)
P00734,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,F2,Homo sapiens (Human)
P00488,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,F13A1,Homo sapiens (Human)
P00748,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,F12,Homo sapiens (Human)
P15311,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,EZR,Homo sapiens (Human)
P38117,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,ETFB,Homo sapiens (Human)
J3KN60,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,ETFA,Homo sapiens (Human)
P62495,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,ETF1,Homo sapiens (Human)
A0A499FIX8,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,ESYT2,Homo sapiens (Human)
Q9BSJ8,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,ESYT1,Homo sapiens (Human)
P10768,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,ESD,Homo sapiens (Human)
Q9BS26,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,ERP44,Homo sapiens (Human)
P30040,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,ERP29,Homo sapiens (Human)
P07814,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,EPRS1,Homo sapiens (Human)
P09104,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,ENO2,Homo sapiens (Human)
P06733,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,ENO1,Homo sapiens (Human)
O94919,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,ENDOD1,Homo sapiens (Human)
P56537,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,EIF6,Homo sapiens (Human)
O60841,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,EIF5B,Homo sapiens (Human)
P63241,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,EIF5A,Homo sapiens (Human)
P55010,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,EIF5,Homo sapiens (Human)
D3DQV9,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,EIF4G2,Homo sapiens (Human)
P78344,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,EIF4G2,Homo sapiens (Human)
Q04637,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,EIF4G1,Homo sapiens (Human)
P60842,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,EIF4A1,Homo sapiens (Human)
J3KNJ2,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,EIF3M,Homo sapiens (Human)
O75822,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,EIF3J,Homo sapiens (Human)
A0A7P0MRT9,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,EIF3I,Homo sapiens (Human)
B3KS98,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,EIF3H,Homo sapiens (Human)
O75821,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,EIF3G,Homo sapiens (Human)
P60228,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,EIF3E,Homo sapiens (Human)
B5ME19,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,EIF3CL,Homo sapiens (Human)
P55884,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,EIF3B,Homo sapiens (Human)
Q14152,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,EIF3A,Homo sapiens (Human)
P41091,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,EIF2S3,Homo sapiens (Human)
P20042,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,EIF2S2,Homo sapiens (Human)
P05198,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,EIF2S1,Homo sapiens (Human)
Q9NZN4,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,EHD2,Homo sapiens (Human)
Q9H4M9,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,EHD1,Homo sapiens (Human)
P13639,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,EEF2,Homo sapiens (Human)
P26641,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,EEF1G,Homo sapiens (Human)
P29692,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,EEF1D,Homo sapiens (Human)
P24534,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,EEF1B2,Homo sapiens (Human)
A0A2U3TZH3,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,EEF1A2,Homo sapiens (Human)
Q05639,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,EEF1A2,Homo sapiens (Human)
P68104,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,EEF1A1,Homo sapiens (Human)
Q6P2E9,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,EDC4,Homo sapiens (Human)
P30084,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,ECHS1,Homo sapiens (Human)
Q13011,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,ECH1,Homo sapiens (Human)
Q14204,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,DYNC1H1,Homo sapiens (Human)
P33316,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,DUT,Homo sapiens (Human)
P60981,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,DSTN,Homo sapiens (Human)
P15924,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,DSP,Homo sapiens (Human)
Q9Y295,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,DRG1,Homo sapiens (Human)
Q16555,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,DPYSL2,Homo sapiens (Human)
O60884,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,DNAJA2,Homo sapiens (Human)
P31689,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,DNAJA1,Homo sapiens (Human)
P36957,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,DLST,Homo sapiens (Human)
P09622,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,DLD,Homo sapiens (Human)
Q08211,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,DHX9,Homo sapiens (Human)
O43143,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,DHX15,Homo sapiens (Human)
Q16698,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,DECR1,Homo sapiens (Human)
P17844,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,DDX5,Homo sapiens (Human)
A0A2U3TZJ9,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,DDX3X,Homo sapiens (Human)
O00148,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,DDX39A,Homo sapiens (Human)
Q9NR30,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,DDX21,Homo sapiens (Human)
A0A5H1ZRQ2,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,DDX17,Homo sapiens (Human)
Q92499,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,DDX1,Homo sapiens (Human)
Q16531,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,DDB1,Homo sapiens (Human)
P81605,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,DCD,Homo sapiens (Human)
Q16643,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,DBN1,Homo sapiens (Human)
P14868,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,DARS1,Homo sapiens (Human)
P08574,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CYC1,Homo sapiens (Human)
P00387,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CYB5R3,Homo sapiens (Human)
O43169,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CYB5B,Homo sapiens (Human)
Q14247,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CTTN,Homo sapiens (Human)
P53634,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CTSC,Homo sapiens (Human)
P35221,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CTNNA1,Homo sapiens (Human)
P04080,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CSTB,Homo sapiens (Human)
P21291,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CSRP1,Homo sapiens (Human)
P41240,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CSK,Homo sapiens (Human)
P55060,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CSE1L,Homo sapiens (Human)
O75390,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CS,Homo sapiens (Human)
Q16630,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CPSF6,Homo sapiens (Human)
P22792,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CPN2,Homo sapiens (Human)
Q96IY4,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CPB2,Homo sapiens (Human)
P00450,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CP,Homo sapiens (Human)
P20674,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,COX5A,Homo sapiens (Human)
P13073,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,COX4I1,Homo sapiens (Human)
Q14019,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,COTL1,Homo sapiens (Human)
Q9ULV4,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CORO1C,Homo sapiens (Human)
P31146,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CORO1A,Homo sapiens (Human)
Q9Y678,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,COPG1,Homo sapiens (Human)
P35606,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,COPB2,Homo sapiens (Human)
P53618,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,COPB1,Homo sapiens (Human)
P53621,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,COPA,Homo sapiens (Human)
Q8NBJ5,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,COLGALT1,Homo sapiens (Human)
P12111,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,COL6A3,Homo sapiens (Human)
P12109,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,COL6A1,Homo sapiens (Human)
P02461,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,COL3A1,Homo sapiens (Human)
P08123,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,COL1A2,Homo sapiens (Human)
P02452,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,COL1A1,Homo sapiens (Human)
Q9Y2B0,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CNPY2,Homo sapiens (Human)
A5YKK6,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CNOT1,Homo sapiens (Human)
Q99439,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CNN2,Homo sapiens (Human)
Q96KP4,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CNDP2,Homo sapiens (Human)
P10909,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CLU,Homo sapiens (Human)
Q00610,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CLTC,Homo sapiens (Human)
J3KN38,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CLNS1A,Homo sapiens (Human)
Q9Y696,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CLIC4,Homo sapiens (Human)
P05452,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CLEC3B,Homo sapiens (Human)
P12277,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CKB,Homo sapiens (Human)
P23528,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CFL1,Homo sapiens (Human)
P36980,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CFHR2,Homo sapiens (Human)
Q03591,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CFHR1,Homo sapiens (Human)
P08603,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CFH,Homo sapiens (Human)
Q16543,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CDC37,Homo sapiens (Human)
P13987,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CD59,Homo sapiens (Human)
P08571,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CD14,Homo sapiens (Human)
P50990,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CCT8,Homo sapiens (Human)
Q99832,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CCT7,Homo sapiens (Human)
P40227,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CCT6A,Homo sapiens (Human)
P48643,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CCT5,Homo sapiens (Human)
P50991,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CCT4,Homo sapiens (Human)
P49368,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CCT3,Homo sapiens (Human)
P78371,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CCT2,Homo sapiens (Human)
Q8N163,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CCAR2,Homo sapiens (Human)
Q13185,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CBX3,Homo sapiens (Human)
P16152,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CBR1,Homo sapiens (Human)
O95810,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CAVIN2,Homo sapiens (Human)
B1AK85,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CAPZB,Homo sapiens (Human)
P47755,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CAPZA2,Homo sapiens (Human)
P52907,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CAPZA1,Homo sapiens (Human)
Q14444,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CAPRIN1,Homo sapiens (Human)
P04632,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CAPNS1,Homo sapiens (Human)
P07384,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CAPN1,Homo sapiens (Human)
P40121,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CAPG,Homo sapiens (Human)
Q01518,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CAP1,Homo sapiens (Human)
P27824,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CANX,Homo sapiens (Human)
O43852,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CALU,Homo sapiens (Human)
P27797,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CALR,Homo sapiens (Human)
P0DP25,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CALM3,Homo sapiens (Human)
P27708,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,CAD,Homo sapiens (Human)
P02748,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,C9,Homo sapiens (Human)
P07358,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,C8B,Homo sapiens (Human)
P07357,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,C8A,Homo sapiens (Human)
P10643,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,C7,Homo sapiens (Human)
P13671,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,C6,Homo sapiens (Human)
P04003,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,C4BPA,Homo sapiens (Human)
P0C0L5,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,C4B_2,Homo sapiens (Human)
P01024,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,C3,Homo sapiens (Human)
P06681,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,C2,Homo sapiens (Human)
P09871,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,C1S,Homo sapiens (Human)
P02747,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,C1QC,Homo sapiens (Human)
Q07021,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,C1QBP,Homo sapiens (Human)
P35613,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,BSG,Homo sapiens (Human)
P30043,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,BLVRB,Homo sapiens (Human)
P21810,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,BGN,Homo sapiens (Human)
P51572,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,BCAP31,Homo sapiens (Human)
P80723,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,BASP1,Homo sapiens (Human)
J3KNU0,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,B2M,Homo sapiens (Human)
P25311,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,AZGP1,Homo sapiens (Human)
P21281,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,ATP6V1B2,Homo sapiens (Human)
P38606,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,ATP6V1A,Homo sapiens (Human)
P48047,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,ATP5PO,Homo sapiens (Human)
O75947,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,ATP5PD,Homo sapiens (Human)
P24539,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,ATP5PB,Homo sapiens (Human)
P06576,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,ATP5F1B,Homo sapiens (Human)
P25705,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,ATP5F1A,Homo sapiens (Human)
P16615,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,ATP2A2,Homo sapiens (Human)
P54709,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,ATP1B3,Homo sapiens (Human)
P05023,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,ATP1A1,Homo sapiens (Human)
P31939,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,ATIC,Homo sapiens (Human)
